-51,-55.7,-77.77777777777777,-67.71428571428571,-72.44444444444444,-79.59999999999999,-72,-78.75,-85.66666666666667,-89.40000000000001,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50.9,-55.1,-78.33333333333333,-67.71428571428571,-72.375,-79.59999999999999,-72.09999999999999,-78.5,-85.88888888888889,-89.40000000000001,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51.1,-55.4,-78.25,-68.42857142857143,-72.5,-79.25,-72.2,-78.5,-86.22222222222223,-89.5,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51.1,-55.9,-79.125,-68.125,-72.875,-79.40000000000001,-72.2,-78.75,-86.44444444444444,-89.59999999999999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51.2,-56.5,-79,-68.125,-73.14285714285714,-79.40000000000001,-72.40000000000001,-78.875,-86.88888888888889,-89.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50.9,-56.9,-79.5,-67.75,-73,-79.16666666666667,-72.3,-78.875,-87,-90.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50.8,-57.5,-79.57142857142857,-67.55555555555556,-72.625,-78.83333333333333,-72.3,-78.88888888888889,-87,-90.40000000000001,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-57.8,-80.375,-67.66666666666667,-72.375,-78.83333333333333,-72.5,-78.88888888888889,-87.09999999999999,-90.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51.2,-58.2,-81.125,-67.11111111111111,-72.25,-78.5,-72.2,-78.77777777777777,-87.11111111111111,-90.2,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51.7,-58.8,-81.5,-66.55555555555556,-72,-78.57142857142857,-72.66666666666667,-79.5,-87.22222222222223,-90.2,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-48.4,-52.9,-77,-63.6,-70.55555555555556,-81.42857142857143,-62.1,-81.66666666666667,-85.85714285714286,-93,100,-91.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-47.8,-51.4,-77.125,-63.6,-70.55555555555556,-81.71428571428571,-62.6,-81.66666666666667,-86.42857142857143,-93,100,-91.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-47.6,-50.8,-77.125,-63.7,-70.66666666666667,-81.71428571428571,-62.1,-81.2,-86.875,-93,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-47.4,-49.5,-77.42857142857143,-63.9,-70.5,-82.28571428571429,-62.1,-80.90000000000001,-87.42857142857143,-92,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-47.6,-49.6,-77.71428571428571,-64.40000000000001,-71,-82.25,-62,-80.66666666666667,-87.85714285714286,-92,100,-91.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
